Date,Hour,CO_GT,NOx_GT,Day,Month
2005-03-08,10.0,4.1,666.0,Tuesday,March
2005-03-08,11.0,3.0,595.0,Tuesday,March
2005-03-08,12.0,1.9,421.0,Tuesday,March
2005-03-08,13.0,1.8,292.0,Tuesday,March
2005-03-08,14.0,2.1,308.0,Tuesday,March
2005-03-08,15.0,2.3,347.0,Tuesday,March
2005-03-08,16.0,2.3,377.0,Tuesday,March
2005-03-08,17.0,2.0,325.0,Tuesday,March
2005-03-08,18.0,3.1,508.0,Tuesday,March
2005-03-08,19.0,5.1,768.0,Tuesday,March
2005-03-08,20.0,5.9,764.0,Tuesday,March
2005-03-08,21.0,3.2,500.0,Tuesday,March
2005-03-08,22.0,2.4,463.0,Tuesday,March
2005-03-08,23.0,1.4,258.0,Tuesday,March
2005-03-09,0.0,1.4,214.0,Wednesday,March
2005-03-09,1.0,1.3,191.0,Wednesday,March
2005-03-09,2.0,1.0,154.0,Wednesday,March
2005-03-09,4.0,0.8,113.0,Wednesday,March
2005-03-09,5.0,0.9,167.0,Wednesday,March
2005-03-09,6.0,0.9,235.0,Wednesday,March
2005-03-09,7.0,1.7,372.0,Wednesday,March
2005-03-09,8.0,4.3,877.0,Wednesday,March
2005-03-09,9.0,6.0,900.0,Wednesday,March
2005-03-09,10.0,3.8,733.0,Wednesday,March
2005-03-09,11.0,3.3,691.0,Wednesday,March
2005-03-09,12.0,2.3,457.0,Wednesday,March
2005-03-09,13.0,2.4,369.0,Wednesday,March
2005-03-09,14.0,2.2,285.0,Wednesday,March
2005-03-09,15.0,1.9,279.0,Wednesday,March
2005-03-09,16.0,1.7,198.0,Wednesday,March
2005-03-09,17.0,1.9,229.0,Wednesday,March
2005-03-09,18.0,3.8,477.0,Wednesday,March
2005-03-09,19.0,5.3,679.0,Wednesday,March
2005-03-09,20.0,5.9,682.0,Wednesday,March
2005-03-09,21.0,5.5,679.0,Wednesday,March
2005-03-09,22.0,2.0,298.0,Wednesday,March
2005-03-09,23.0,1.8,265.0,Wednesday,March
2005-03-10,0.0,1.6,196.0,Thursday,March
2005-03-10,1.0,1.3,155.0,Thursday,March
2005-03-10,2.0,1.1,131.0,Thursday,March
2005-03-10,4.0,1.0,165.0,Thursday,March
2005-03-10,5.0,0.8,169.0,Thursday,March
2005-03-10,6.0,0.9,224.0,Thursday,March
2005-03-10,7.0,1.3,249.0,Thursday,March
2005-03-10,8.0,4.1,863.0,Thursday,March
2005-03-10,9.0,3.9,665.0,Thursday,March
2005-03-10,10.0,3.5,670.0,Thursday,March
2005-03-10,11.0,2.7,500.0,Thursday,March
2005-03-10,12.0,2.3,428.0,Thursday,March
2005-03-10,14.0,2.1,306.0,Thursday,March
2005-03-10,15.0,2.2,334.0,Thursday,March
2005-03-10,16.0,1.8,268.0,Thursday,March
2005-03-10,17.0,1.9,284.0,Thursday,March
2005-03-10,18.0,2.7,393.0,Thursday,March
2005-03-10,19.0,4.7,603.0,Thursday,March
2005-03-10,20.0,5.4,757.0,Thursday,March
2005-03-10,21.0,4.2,684.0,Thursday,March
2005-03-10,22.0,2.1,426.0,Thursday,March
2005-03-10,23.0,1.4,254.0,Thursday,March
2005-03-11,0.0,1.4,227.0,Friday,March
2005-03-11,1.0,1.4,221.0,Friday,March
2005-03-11,2.0,1.0,155.0,Friday,March
2005-03-11,3.0,0.8,120.0,Friday,March
2005-03-11,5.0,0.7,128.0,Friday,March
2005-03-11,6.0,0.6,148.0,Friday,March
2005-03-11,7.0,0.2,233.0,Friday,March
2005-03-11,8.0,1.5,470.0,Friday,March
2005-03-11,9.0,3.5,679.0,Friday,March
2005-03-11,10.0,3.0,796.0,Friday,March
2005-03-11,11.0,3.0,812.0,Friday,March
2005-03-11,12.0,1.0,339.0,Friday,March
2005-03-11,13.0,1.5,354.0,Friday,March
2005-03-11,14.0,2.2,466.0,Friday,March
2005-03-11,15.0,1.7,417.0,Friday,March
2005-03-11,16.0,1.1,289.0,Friday,March
2005-03-11,17.0,1.3,324.0,Friday,March
2005-03-11,18.0,1.5,376.0,Friday,March
2005-03-11,19.0,3.4,619.0,Friday,March
2005-03-11,20.0,3.8,689.0,Friday,March
2005-03-11,21.0,2.8,582.0,Friday,March
2005-03-11,22.0,0.8,287.0,Friday,March
2005-03-11,23.0,0.5,238.0,Friday,March
2005-03-12,0.0,1.0,312.0,Saturday,March
2005-03-12,1.0,0.4,231.0,Saturday,March
2005-03-12,2.0,0.4,234.0,Saturday,March
2005-03-12,3.0,0.3,195.0,Saturday,March
2005-03-12,8.0,0.1,132.0,Saturday,March
2005-03-12,9.0,0.2,178.0,Saturday,March
2005-03-12,10.0,0.6,218.0,Saturday,March
2005-03-12,11.0,0.7,246.0,Saturday,March
2005-03-12,12.0,0.6,252.0,Saturday,March
2005-03-12,13.0,0.3,208.0,Saturday,March
2005-03-12,14.0,0.5,219.0,Saturday,March
2005-03-12,15.0,0.2,160.0,Saturday,March
2005-03-12,16.0,0.4,191.0,Saturday,March
2005-03-12,17.0,0.7,270.0,Saturday,March
2005-03-12,18.0,0.9,285.0,Saturday,March
2005-03-12,19.0,0.8,289.0,Saturday,March
2005-03-12,20.0,2.4,550.0,Saturday,March
2005-03-12,21.0,3.3,679.0,Saturday,March
2005-03-12,22.0,0.9,314.0,Saturday,March
2005-03-12,23.0,0.1,166.0,Saturday,March
2005-03-13,0.0,0.1,157.0,Sunday,March
2005-03-13,1.0,0.1,173.0,Sunday,March
2005-03-13,2.0,0.2,184.0,Sunday,March
2005-03-13,9.0,0.1,166.0,Sunday,March
2005-03-13,10.0,0.3,260.0,Sunday,March
2005-03-13,11.0,1.0,362.0,Sunday,March
2005-03-13,12.0,1.6,415.0,Sunday,March
2005-03-13,13.0,1.4,358.0,Sunday,March
2005-03-13,14.0,0.3,170.0,Sunday,March
2005-03-13,15.0,0.1,130.0,Sunday,March
2005-03-13,16.0,0.3,177.0,Sunday,March
2005-03-13,17.0,0.5,233.0,Sunday,March
2005-03-13,18.0,0.8,282.0,Sunday,March
2005-03-13,19.0,3.2,583.0,Sunday,March
2005-03-13,20.0,2.8,566.0,Sunday,March
2005-03-13,21.0,1.0,323.0,Sunday,March
2005-03-13,22.0,0.9,318.0,Sunday,March
2005-03-13,23.0,0.9,336.0,Sunday,March
2005-03-14,0.0,0.4,196.0,Monday,March
2005-03-14,1.0,0.4,193.0,Monday,March
2005-03-14,2.0,0.3,192.0,Monday,March
2005-03-14,3.0,0.1,147.0,Monday,March
2005-03-14,5.0,0.8,117.0,Monday,March
2005-03-14,6.0,1.0,201.0,Monday,March
2005-03-14,7.0,1.6,318.0,Monday,March
2005-03-14,8.0,3.5,658.0,Monday,March
2005-03-14,9.0,4.0,680.0,Monday,March
2005-03-14,10.0,3.5,497.0,Monday,March
2005-03-14,11.0,1.6,290.0,Monday,March
2005-03-14,12.0,1.5,230.0,Monday,March
2005-03-14,13.0,1.5,215.0,Monday,March
2005-03-14,14.0,1.7,226.0,Monday,March
2005-03-14,15.0,1.6,240.0,Monday,March
2005-03-14,16.0,2.4,391.0,Monday,March
2005-03-14,17.0,3.4,492.0,Monday,March
2005-03-14,18.0,5.4,700.0,Monday,March
2005-03-14,19.0,6.5,782.0,Monday,March
2005-03-14,20.0,6.5,728.0,Monday,March
2005-03-14,21.0,4.0,510.0,Monday,March
2005-03-14,22.0,2.1,308.0,Monday,March
2005-03-14,23.0,1.6,248.0,Monday,March
2005-03-15,0.0,1.5,233.0,Tuesday,March
2005-03-15,1.0,0.7,96.0,Tuesday,March
2005-03-15,2.0,0.7,90.0,Tuesday,March
2005-03-15,3.0,0.6,95.0,Tuesday,March
2005-03-15,4.0,0.5,68.0,Tuesday,March
2005-03-15,5.0,0.4,75.0,Tuesday,March
2005-03-15,6.0,0.6,145.0,Tuesday,March
2005-03-15,7.0,0.9,185.0,Tuesday,March
2005-03-15,8.0,2.6,506.0,Tuesday,March
2005-03-15,9.0,3.3,485.0,Tuesday,March
2005-03-15,10.0,4.0,684.0,Tuesday,March
2005-03-15,11.0,3.1,562.0,Tuesday,March
2005-03-15,12.0,2.2,357.0,Tuesday,March
2005-03-15,13.0,2.1,306.0,Tuesday,March
2005-03-15,14.0,2.2,292.0,Tuesday,March
2005-03-15,15.0,1.9,305.0,Tuesday,March
2005-03-15,16.0,2.5,386.0,Tuesday,March
2005-03-15,17.0,2.9,408.0,Tuesday,March
2005-03-15,18.0,3.9,521.0,Tuesday,March
2005-03-15,19.0,6.3,766.0,Tuesday,March
2005-03-15,20.0,7.4,841.0,Tuesday,March
2005-03-15,21.0,5.7,754.0,Tuesday,March
2005-03-15,22.0,2.3,350.0,Tuesday,March
2005-03-15,23.0,1.5,244.0,Tuesday,March
2005-03-16,0.0,1.4,221.0,Wednesday,March
2005-03-16,1.0,1.1,183.0,Wednesday,March
2005-03-16,2.0,0.9,166.0,Wednesday,March
2005-03-16,3.0,0.7,133.0,Wednesday,March
2005-03-16,4.0,0.6,147.0,Wednesday,March
2005-03-16,5.0,0.6,119.0,Wednesday,March
2005-03-16,6.0,0.8,179.0,Wednesday,March
2005-03-16,7.0,1.0,178.0,Wednesday,March
2005-03-16,8.0,2.1,390.0,Wednesday,March
2005-03-16,9.0,4.2,579.0,Wednesday,March
2005-03-16,10.0,4.3,735.0,Wednesday,March
2005-03-16,11.0,3.2,568.0,Wednesday,March
2005-03-16,12.0,2.8,487.0,Wednesday,March
2005-03-16,13.0,2.4,343.0,Wednesday,March
2005-03-16,14.0,2.5,351.0,Wednesday,March
2005-03-16,15.0,2.9,417.0,Wednesday,March
2005-03-16,16.0,3.0,509.0,Wednesday,March
2005-03-16,17.0,3.6,573.0,Wednesday,March
2005-03-16,18.0,3.5,518.0,Wednesday,March
2005-03-16,19.0,4.8,641.0,Wednesday,March
2005-03-16,20.0,4.4,544.0,Wednesday,March
2005-03-16,21.0,4.9,582.0,Wednesday,March
2005-03-16,22.0,2.9,407.0,Wednesday,March
2005-03-16,23.0,2.1,327.0,Wednesday,March
2005-03-17,0.0,1.6,221.0,Thursday,March
2005-03-17,1.0,1.2,142.0,Thursday,March
2005-03-17,2.0,0.9,123.0,Thursday,March
2005-03-17,3.0,0.7,106.0,Thursday,March
2005-03-17,5.0,0.5,85.0,Thursday,March
2005-03-17,6.0,0.6,114.0,Thursday,March
2005-03-17,7.0,1.3,299.0,Thursday,March
2005-03-17,8.0,3.8,723.0,Thursday,March
2005-03-17,9.0,5.6,745.0,Thursday,March
2005-03-17,10.0,4.4,668.0,Thursday,March
2005-03-17,11.0,3.0,571.0,Thursday,March
2005-03-17,12.0,2.2,388.0,Thursday,March
2005-03-17,13.0,2.0,323.0,Thursday,March
2005-03-17,14.0,2.2,312.0,Thursday,March
2005-03-17,15.0,2.1,320.0,Thursday,March
2005-03-17,16.0,2.2,322.0,Thursday,March
2005-03-17,17.0,1.9,276.0,Thursday,March
2005-03-17,18.0,2.7,341.0,Thursday,March
2005-03-17,19.0,3.9,531.0,Thursday,March
2005-03-17,20.0,5.6,653.0,Thursday,March
2005-03-17,21.0,4.9,646.0,Thursday,March
2005-03-17,22.0,2.2,333.0,Thursday,March
2005-03-17,23.0,1.9,299.0,Thursday,March
2005-03-18,0.0,1.4,224.0,Friday,March
2005-03-18,1.0,1.3,195.0,Friday,March
2005-03-18,2.0,1.1,209.0,Friday,March
2005-03-18,3.0,0.9,168.0,Friday,March
2005-03-18,4.0,0.9,153.0,Friday,March
2005-03-18,5.0,0.7,140.0,Friday,March
2005-03-18,6.0,0.8,184.0,Friday,March
2005-03-18,7.0,1.2,266.0,Friday,March
2005-03-18,8.0,2.9,518.0,Friday,March
2005-03-18,9.0,5.4,681.0,Friday,March
2005-03-18,10.0,4.3,558.0,Friday,March
2005-03-18,11.0,3.1,457.0,Friday,March
2005-03-18,12.0,2.4,353.0,Friday,March
2005-03-18,13.0,2.3,313.0,Friday,March
2005-03-18,14.0,2.3,290.0,Friday,March
2005-03-18,15.0,2.3,318.0,Friday,March
2005-03-18,16.0,3.4,479.0,Friday,March
2005-03-18,17.0,3.7,494.0,Friday,March
2005-03-18,18.0,4.1,551.0,Friday,March
2005-03-18,19.0,5.6,701.0,Friday,March
2005-03-18,20.0,5.3,571.0,Friday,March
2005-03-18,21.0,4.9,643.0,Friday,March
2005-03-18,22.0,2.0,282.0,Friday,March
2005-03-18,23.0,1.9,251.0,Friday,March
2005-03-19,0.0,2.2,307.0,Saturday,March
2005-03-19,1.0,1.9,282.0,Saturday,March
2005-03-19,2.0,1.1,160.0,Saturday,March
2005-03-19,3.0,1.0,125.0,Saturday,March
2005-03-19,4.0,0.9,106.0,Saturday,March
2005-03-19,5.0,0.9,111.0,Saturday,March
2005-03-19,6.0,0.7,115.0,Saturday,March
2005-03-19,7.0,1.0,156.0,Saturday,March
2005-03-19,8.0,2.0,320.0,Saturday,March
2005-03-19,9.0,2.7,380.0,Saturday,March
2005-03-19,10.0,2.5,371.0,Saturday,March
2005-03-19,11.0,2.4,343.0,Saturday,March
2005-03-19,12.0,2.2,297.0,Saturday,March
2005-03-19,13.0,2.1,281.0,Saturday,March
2005-03-19,14.0,1.8,220.0,Saturday,March
2005-03-19,15.0,1.4,174.0,Saturday,March
2005-03-19,16.0,2.1,260.0,Saturday,March
2005-03-19,17.0,1.7,222.0,Saturday,March
2005-03-19,18.0,1.9,266.0,Saturday,March
2005-03-19,19.0,2.7,387.0,Saturday,March
2005-03-19,20.0,3.2,425.0,Saturday,March
2005-03-19,21.0,3.3,484.0,Saturday,March
2005-03-19,22.0,2.3,325.0,Saturday,March
2005-03-19,23.0,1.9,257.0,Saturday,March
2005-03-20,0.0,1.9,273.0,Sunday,March
2005-03-20,1.0,1.9,276.0,Sunday,March
2005-03-20,2.0,1.5,202.0,Sunday,March
2005-03-20,3.0,1.1,132.0,Sunday,March
2005-03-20,5.0,0.8,87.0,Sunday,March
2005-03-20,6.0,0.6,70.0,Sunday,March
2005-03-20,7.0,0.7,113.0,Sunday,March
2005-03-20,8.0,0.7,112.0,Sunday,March
2005-03-20,9.0,1.0,140.0,Sunday,March
2005-03-20,10.0,1.5,214.0,Sunday,March
2005-03-20,11.0,2.4,334.0,Sunday,March
2005-03-20,12.0,1.6,203.0,Sunday,March
2005-03-20,13.0,1.2,163.0,Sunday,March
2005-03-20,14.0,0.9,110.0,Sunday,March
2005-03-20,15.0,0.9,107.0,Sunday,March
2005-03-20,16.0,1.1,135.0,Sunday,March
2005-03-20,17.0,1.4,187.0,Sunday,March
2005-03-20,18.0,1.7,240.0,Sunday,March
2005-03-20,19.0,2.9,398.0,Sunday,March
2005-03-20,20.0,4.0,585.0,Sunday,March
2005-03-20,21.0,4.0,590.0,Sunday,March
2005-03-20,22.0,1.9,295.0,Sunday,March
2005-03-20,23.0,1.5,209.0,Sunday,March
2005-03-21,0.0,1.5,183.0,Monday,March
2005-03-21,1.0,1.6,177.0,Monday,March
2005-03-21,2.0,1.1,126.0,Monday,March
2005-03-21,3.0,0.8,100.0,Monday,March
2005-03-21,4.0,0.7,83.0,Monday,March
2005-03-21,5.0,0.6,84.0,Monday,March
2005-03-21,6.0,0.7,113.0,Monday,March
2005-03-21,7.0,1.3,270.0,Monday,March
2005-03-21,8.0,3.2,487.0,Monday,March
2005-03-21,9.0,6.1,723.0,Monday,March
2005-03-21,10.0,4.3,614.0,Monday,March
2005-03-21,11.0,2.6,395.0,Monday,March
2005-03-21,12.0,2.0,310.0,Monday,March
2005-03-21,13.0,1.8,259.0,Monday,March
2005-03-21,14.0,2.1,251.0,Monday,March
2005-03-21,15.0,2.1,261.0,Monday,March
2005-03-21,16.0,2.0,241.0,Monday,March
2005-03-21,17.0,2.6,317.0,Monday,March
2005-03-21,18.0,4.5,505.0,Monday,March
2005-03-21,19.0,6.4,669.0,Monday,March
2005-03-21,20.0,6.0,638.0,Monday,March
2005-03-21,21.0,3.8,433.0,Monday,March
2005-03-21,22.0,2.1,252.0,Monday,March
2005-03-21,23.0,1.2,154.0,Monday,March
2005-03-22,0.0,1.3,152.0,Tuesday,March
2005-03-22,1.0,1.5,181.0,Tuesday,March
2005-03-22,2.0,0.9,109.0,Tuesday,March
2005-03-22,3.0,0.7,73.0,Tuesday,March
2005-03-22,4.0,0.5,83.0,Tuesday,March
2005-03-22,5.0,0.6,90.0,Tuesday,March
2005-03-22,6.0,0.7,151.0,Tuesday,March
2005-03-22,7.0,0.9,191.0,Tuesday,March
2005-03-22,8.0,2.2,403.0,Tuesday,March
2005-03-22,9.0,4.7,555.0,Tuesday,March
2005-03-22,10.0,4.5,551.0,Tuesday,March
2005-03-22,11.0,3.1,473.0,Tuesday,March
2005-03-22,12.0,2.8,388.0,Tuesday,March
2005-03-22,13.0,2.4,296.0,Tuesday,March
2005-03-22,14.0,2.5,283.0,Tuesday,March
2005-03-22,15.0,2.0,256.0,Tuesday,March
2005-03-22,16.0,1.7,234.0,Tuesday,March
2005-03-22,17.0,1.7,215.0,Tuesday,March
2005-03-22,18.0,3.3,454.0,Tuesday,March
2005-03-22,19.0,4.5,605.0,Tuesday,March
2005-03-22,20.0,5.8,529.0,Tuesday,March
2005-03-22,21.0,4.3,354.0,Tuesday,March
2005-03-22,22.0,3.0,195.0,Tuesday,March
2005-03-22,23.0,2.8,161.0,Tuesday,March
2005-03-23,0.0,2.7,187.0,Wednesday,March
2005-03-23,1.0,2.4,156.0,Wednesday,March
2005-03-23,2.0,2.2,116.0,Wednesday,March
2005-03-23,3.0,2.0,83.0,Wednesday,March
2005-03-23,5.0,0.5,78.0,Wednesday,March
2005-03-23,6.0,0.7,127.0,Wednesday,March
2005-03-23,7.0,1.2,279.0,Wednesday,March
2005-03-23,8.0,3.9,649.0,Wednesday,March
2005-03-23,9.0,4.9,593.0,Wednesday,March
2005-03-23,10.0,4.6,584.0,Wednesday,March
2005-03-23,11.0,3.4,563.0,Wednesday,March
2005-03-23,12.0,2.0,337.0,Wednesday,March
2005-03-23,13.0,1.9,272.0,Wednesday,March
2005-03-23,14.0,2.4,322.0,Wednesday,March
2005-03-23,15.0,2.4,362.0,Wednesday,March
2005-03-23,16.0,2.2,361.0,Wednesday,March
2005-03-23,17.0,2.5,431.0,Wednesday,March
2005-03-23,18.0,3.9,545.0,Wednesday,March
2005-03-23,19.0,6.2,796.0,Wednesday,March
2005-03-23,20.0,7.2,874.0,Wednesday,March
2005-03-23,21.0,3.9,551.0,Wednesday,March
2005-03-23,22.0,2.4,393.0,Wednesday,March
2005-03-23,23.0,2.3,369.0,Wednesday,March
2005-03-24,0.0,1.9,314.0,Thursday,March
2005-03-24,1.0,1.7,294.0,Thursday,March
2005-03-24,2.0,0.9,165.0,Thursday,March
2005-03-24,3.0,0.7,143.0,Thursday,March
2005-03-24,4.0,0.5,93.0,Thursday,March
2005-03-24,5.0,0.4,111.0,Thursday,March
2005-03-24,6.0,0.4,105.0,Thursday,March
2005-03-24,7.0,0.7,173.0,Thursday,March
2005-03-24,8.0,3.1,541.0,Thursday,March
2005-03-24,9.0,3.4,581.0,Thursday,March
2005-03-24,10.0,3.5,591.0,Thursday,March
2005-03-24,11.0,3.2,653.0,Thursday,March
2005-03-24,12.0,3.2,690.0,Thursday,March
2005-03-24,13.0,3.3,602.0,Thursday,March
2005-03-24,14.0,3.0,489.0,Thursday,March
2005-03-24,15.0,2.0,288.0,Thursday,March
2005-03-24,16.0,2.3,323.0,Thursday,March
2005-03-24,17.0,2.2,301.0,Thursday,March
2005-03-24,18.0,2.7,335.0,Thursday,March
2005-03-24,19.0,5.9,659.0,Thursday,March
2005-03-24,20.0,7.5,847.0,Thursday,March
2005-03-24,21.0,5.0,691.0,Thursday,March
2005-03-24,22.0,4.0,590.0,Thursday,March
2005-03-24,23.0,2.7,449.0,Thursday,March
2005-03-25,0.0,2.0,316.0,Friday,March
2005-03-25,1.0,1.5,239.0,Friday,March
2005-03-25,2.0,1.0,165.0,Friday,March
2005-03-25,3.0,1.0,152.0,Friday,March
2005-03-25,4.0,0.9,144.0,Friday,March
2005-03-25,5.0,0.8,126.0,Friday,March
2005-03-25,6.0,0.6,132.0,Friday,March
2005-03-25,7.0,1.0,228.0,Friday,March
2005-03-25,8.0,3.2,580.0,Friday,March
2005-03-25,9.0,4.3,564.0,Friday,March
2005-03-25,10.0,2.7,369.0,Friday,March
2005-03-25,11.0,1.6,260.0,Friday,March
2005-03-25,12.0,1.4,371.0,Friday,March
2005-03-25,13.0,2.3,513.0,Friday,March
2005-03-25,14.0,2.1,471.0,Friday,March
2005-03-25,15.0,1.4,378.0,Friday,March
2005-03-25,16.0,3.4,445.0,Friday,March
2005-03-25,17.0,3.8,483.0,Friday,March
2005-03-25,18.0,4.9,530.0,Friday,March
2005-03-25,19.0,5.7,649.0,Friday,March
2005-03-25,20.0,5.5,604.0,Friday,March
2005-03-25,21.0,3.9,486.0,Friday,March
2005-03-25,22.0,3.1,402.0,Friday,March
2005-03-25,23.0,2.0,268.0,Friday,March
2005-03-26,0.0,2.5,350.0,Saturday,March
2005-03-26,1.0,2.2,312.0,Saturday,March
2005-03-26,2.0,1.5,243.0,Saturday,March
2005-03-26,3.0,1.2,202.0,Saturday,March
2005-03-26,5.0,0.8,139.0,Saturday,March
2005-03-26,6.0,0.1,156.0,Saturday,March
2005-03-26,7.0,1.1,175.0,Saturday,March
2005-03-26,8.0,1.7,281.0,Saturday,March
2005-03-26,9.0,2.1,322.0,Saturday,March
2005-03-26,10.0,2.3,369.0,Saturday,March
2005-03-26,11.0,2.1,366.0,Saturday,March
2005-03-26,12.0,1.9,301.0,Saturday,March
2005-03-26,13.0,1.7,232.0,Saturday,March
2005-03-26,14.0,1.3,156.0,Saturday,March
2005-03-26,15.0,1.3,169.0,Saturday,March
2005-03-26,16.0,1.6,203.0,Saturday,March
2005-03-26,17.0,2.2,260.0,Saturday,March
2005-03-26,18.0,2.3,289.0,Saturday,March
2005-03-26,19.0,2.2,273.0,Saturday,March
2005-03-26,20.0,2.0,263.0,Saturday,March
2005-03-26,21.0,2.3,295.0,Saturday,March
2005-03-26,22.0,2.2,303.0,Saturday,March
2005-03-26,23.0,1.6,209.0,Saturday,March
2005-03-27,0.0,1.6,200.0,Sunday,March
2005-03-27,1.0,1.3,174.0,Sunday,March
2005-03-27,2.0,1.0,115.0,Sunday,March
2005-03-27,3.0,1.0,122.0,Sunday,March
2005-03-27,4.0,1.0,105.0,Sunday,March
2005-03-27,5.0,0.8,102.0,Sunday,March
2005-03-27,6.0,0.7,96.0,Sunday,March
2005-03-27,7.0,1.1,144.0,Sunday,March
2005-03-27,8.0,1.1,152.0,Sunday,March
2005-03-27,9.0,1.1,156.0,Sunday,March
2005-03-27,10.0,1.4,208.0,Sunday,March
2005-03-27,11.0,1.3,174.0,Sunday,March
2005-03-27,12.0,1.5,206.0,Sunday,March
2005-03-27,13.0,1.3,160.0,Sunday,March
2005-03-27,14.0,0.8,91.0,Sunday,March
2005-03-27,15.0,0.9,106.0,Sunday,March
2005-03-27,16.0,1.4,199.0,Sunday,March
2005-03-27,17.0,1.8,299.0,Sunday,March
2005-03-27,18.0,1.6,272.0,Sunday,March
2005-03-27,19.0,1.8,285.0,Sunday,March
2005-03-27,20.0,2.1,307.0,Sunday,March
2005-03-27,21.0,1.9,237.0,Sunday,March
2005-03-27,22.0,1.7,244.0,Sunday,March
2005-03-27,23.0,1.9,284.0,Sunday,March
2005-03-28,0.0,1.6,221.0,Monday,March
2005-03-28,1.0,1.2,173.0,Monday,March
2005-03-28,2.0,1.0,144.0,Monday,March
2005-03-28,3.0,1.0,117.0,Monday,March
2005-03-28,4.0,0.8,89.0,Monday,March
2005-03-28,5.0,0.6,97.0,Monday,March
2005-03-28,6.0,0.6,95.0,Monday,March
2005-03-28,7.0,1.0,166.0,Monday,March
2005-03-28,8.0,1.0,160.0,Monday,March
2005-03-28,9.0,1.3,176.0,Monday,March
2005-03-28,10.0,1.5,216.0,Monday,March
2005-03-28,11.0,1.6,220.0,Monday,March
2005-03-28,12.0,1.4,183.0,Monday,March
2005-03-28,13.0,1.4,154.0,Monday,March
2005-03-28,14.0,1.2,132.0,Monday,March
2005-03-28,15.0,1.3,140.0,Monday,March
2005-03-28,16.0,1.4,186.0,Monday,March
2005-03-28,17.0,1.6,213.0,Monday,March
2005-03-28,18.0,2.8,376.0,Monday,March
2005-03-28,19.0,3.7,508.0,Monday,March
2005-03-28,20.0,2.9,388.0,Monday,March
2005-03-28,21.0,1.8,250.0,Monday,March
2005-03-28,22.0,1.6,232.0,Monday,March
2005-03-28,23.0,1.7,229.0,Monday,March
2005-03-29,0.0,1.5,184.0,Tuesday,March
2005-03-29,1.0,1.0,117.0,Tuesday,March
2005-03-29,2.0,0.8,103.0,Tuesday,March
2005-03-29,3.0,0.5,66.0,Tuesday,March
2005-03-29,5.0,0.5,95.0,Tuesday,March
2005-03-29,6.0,1.0,188.0,Tuesday,March
2005-03-29,7.0,3.0,527.0,Tuesday,March
2005-03-29,8.0,5.1,623.0,Tuesday,March
2005-03-29,9.0,4.3,606.0,Tuesday,March
2005-03-29,10.0,3.3,460.0,Tuesday,March
2005-03-29,11.0,2.4,346.0,Tuesday,March
2005-03-29,12.0,2.4,296.0,Tuesday,March
2005-03-29,13.0,2.5,321.0,Tuesday,March
2005-03-29,14.0,2.3,312.0,Tuesday,March
2005-03-29,15.0,2.7,355.0,Tuesday,March
2005-03-29,16.0,2.7,349.0,Tuesday,March
2005-03-29,17.0,3.3,385.0,Tuesday,March
2005-03-29,18.0,3.9,456.0,Tuesday,March
2005-03-29,19.0,2.6,306.0,Tuesday,March
2005-03-29,20.0,3.2,402.0,Tuesday,March
2005-03-29,21.0,2.3,340.0,Tuesday,March
2005-03-29,22.0,1.4,206.0,Tuesday,March
2005-03-29,23.0,1.1,158.0,Tuesday,March
2005-03-30,0.0,1.2,178.0,Wednesday,March
2005-03-30,1.0,0.9,118.0,Wednesday,March
2005-03-30,2.0,0.7,95.0,Wednesday,March
2005-03-30,3.0,0.5,84.0,Wednesday,March
2005-03-30,4.0,0.4,82.0,Wednesday,March
2005-03-30,5.0,0.5,122.0,Wednesday,March
2005-03-30,6.0,0.8,146.0,Wednesday,March
2005-03-30,7.0,2.3,397.0,Wednesday,March
2005-03-30,8.0,2.9,371.0,Wednesday,March
2005-03-30,9.0,3.1,454.0,Wednesday,March
2005-03-30,10.0,2.7,433.0,Wednesday,March
2005-03-30,11.0,1.8,287.0,Wednesday,March
2005-03-30,12.0,1.9,265.0,Wednesday,March
2005-03-30,13.0,1.8,225.0,Wednesday,March
2005-03-30,14.0,1.8,210.0,Wednesday,March
2005-03-30,15.0,1.8,215.0,Wednesday,March
2005-03-30,16.0,1.7,227.0,Wednesday,March
2005-03-30,17.0,3.2,403.0,Wednesday,March
2005-03-30,18.0,3.4,444.0,Wednesday,March
2005-03-30,19.0,4.2,475.0,Wednesday,March
2005-03-30,20.0,3.5,438.0,Wednesday,March
2005-03-30,21.0,2.0,254.0,Wednesday,March
2005-03-30,22.0,1.4,172.0,Wednesday,March
2005-03-30,23.0,1.5,174.0,Wednesday,March
2005-03-31,0.0,1.2,146.0,Thursday,March
2005-03-31,1.0,1.1,134.0,Thursday,March
2005-03-31,2.0,0.7,83.0,Thursday,March
2005-03-31,3.0,0.6,81.0,Thursday,March
2005-03-31,4.0,0.5,73.0,Thursday,March
2005-03-31,5.0,0.6,104.0,Thursday,March
2005-03-31,6.0,0.9,191.0,Thursday,March
2005-03-31,7.0,4.0,673.0,Thursday,March
2005-03-31,8.0,4.1,547.0,Thursday,March
2005-03-31,9.0,1.9,275.0,Thursday,March
2005-03-31,10.0,1.3,200.0,Thursday,March
2005-03-31,11.0,1.2,185.0,Thursday,March
2005-03-31,12.0,1.2,164.0,Thursday,March
2005-03-31,13.0,1.2,150.0,Thursday,March
